微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OeSqqliJ1,#南京理工大学[超话]##这餐有理了# 今日美食分享——猪肉肠粉💖滑嫩的肠粉皮，一咬就破，细腻有弹性；里面的猪肉馅鲜嫩多汁，口感十足；再淋上香浓的酱汁，味道更加丰富。最后，葱花点缀其间，清新提味。简单说，就是好吃到停不下来[哇]快和理理一起去打卡吧🥰📍坐标：风味美食广场一楼  原图 ,,https://wx3.sinaimg.cn/large/6fa6f4e3ly1hptvhbqlrwj20zj11lqd5.jpg,无,无,2024-05-18 19:03,南京理工大学超话,1,0,0
OeQQK5XNK,#南理新鲜事儿# 国际博物馆日到来，南京理工大学兵器博物馆开放参观活动。专业的讲解和丰富的互动项目深受欢迎公众和学生们近距离感受到军事文化的魅力，增长了知识，增强了国防意识[开学季]今天下午，参观活动仍在进行，大家不要错过这次机会，去感受兵器之美吧  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/6fa6f4e3ly1hptoiu5kcdj235s2dckjn.jpg,http://ww4.sinaimg.cn/large/6fa6f4e3ly1hptoiq0905j235s2dce82.jpg,http://ww2.sinaimg.cn/large/6fa6f4e3ly1hptoiz1smxj235s2dc7wk.jpg",无,无,2024-05-18 15:03,无,17,0,1
OeQoXnOyo,#苏州大学建校124周年#葑溪之西，胥江之东，广厦万间崇。凭栏四望，虎疁金鸡，一例眼球笼。东吴东吴，人中鸾凤，世界同推重。山负海涵，春华秋实，声教暨寰中。@南京理工大学 祝@苏州大学 建校124周年快乐。愿两校友谊长存，一起做更好的大学！  [组图共9张] 原图 ,,"http://ww4.sinaimg.cn/large/6fa6f4e3ly1hptmjqd4caj24tc37kb2e.jpg,http://ww1.sinaimg.cn/large/6fa6f4e3ly1hptmj2rhvhj24802dinpe.jpg,http://ww1.sinaimg.cn/large/6fa6f4e3ly1hptmj6a1tdj235s28aqv7.jpg,http://ww4.sinaimg.cn/large/6fa6f4e3ly1hptmj3ah74j20ro0roq5u.jpg,http://ww3.sinaimg.cn/large/6fa6f4e3ly1hptmixf5ncj249a2u74qv.jpg,http://ww2.sinaimg.cn/large/6fa6f4e3ly1hptmjr5ai2j20hs0hsgtt.jpg,http://ww2.sinaimg.cn/large/6fa6f4e3ly1hptmj0ycn0j231v1poe83.jpg,http://ww3.sinaimg.cn/large/6fa6f4e3ly1hptmjcifcbj231220pb2g.jpg,http://ww1.sinaimg.cn/large/6fa6f4e3ly1hptmjkq2jyj24h52zfu16.jpg",无,无,2024-05-18 13:54,无,14,2,1
OePEOnfCp,#2024年全国节能宣传周校园行动# 节能宣传周，校园在行动！一起来参加校园节能行动吧！关灯节水，从我做起，让地球更美好！  ,,无,无,无,2024-05-18 12:00,无,4,0,0
OeOh1z5a8,#南京理工大学[超话]##顺理晨章# 🗓𝑴𝒂𝒚¹⁸.早安☀柳昏连绿野，花烂烁清晨。清晨的微风，带着新的一天的期待，开启了新的一天的故事[鲜花]在这个周六，与理理一同享受幸福的休息时光吧  原图 ,,https://wx1.sinaimg.cn/large/6fa6f4e3ly1hpt06ml15wj21hc0zkwlw.jpg,无,无,2024-05-18 08:29,南京理工大学超话,5,0,1
OeJ6JAP65,#南京理工大学[超话]##E=mc^2# 近期天气多变，且风力较大，多地都发布了大风预警，那么在大风天气我们需要注意什么呢 [举手]1.减少外出，合理增添衣物，避免感冒等病症的发生；2.小心高空坠物，远离广告牌，并且移走放置在窗台上的物品，避免砸到他人；3.注意用火用电安全，谨防出现火灾或触电等状...全文 原图 ,,https://wx2.sinaimg.cn/large/6fa6f4e3ly1hpsqcijmtgj20u025948z.jpg,无,无,2024-05-17 19:20,南京理工大学超话,1,0,0
OeHEvdUyV,#南理新鲜事儿#  5月18日博物馆日当天，南理工兵器博物馆准备了一系列科普活动，快跟随理理一起来看看吧[送花花] 国际博物馆日，一起走进南理工“兵器王国”！  ,,无,无,无,2024-05-17 15:38,无,5,0,0
OeH9bELv7,#南理随手拍# 仲夏的凉风吹走炙热的焦虑，橙色黄昏相拥薄荷的黎明。（图源：南京理工大学新媒体中心摄影部）  原图 ,,https://wx4.sinaimg.cn/large/6fa6f4e3ly1hpshoxs3e6j21ul18gkjl.jpg,无,无,2024-05-17 14:20,无,8,0,0
OeFE6nmNI,#南京理工大学[超话]##顺理晨章# “夏早日初长，南风草木香。”早夏的白天渐渐变长，轻柔的南风缓缓吹过，裹挟着草木淡淡的香气。天气渐渐炎热，NJUSTer们也可以趁着初夏凉爽的早晨，多多去户外运动哦[好运超崽]  原图 ,,https://wx4.sinaimg.cn/large/6fa6f4e3ly1hpsb2b4pr2j21hc0zkte2.jpg,无,无,2024-05-17 10:31,南京理工大学超话,5,0,0
OeBg4b5TJ,#南京理工大学[超话]##晚安南理# 睡前小问答[月亮]NJUSTer们看到这条微博时，手机电量是多少呢🔋  原图 ,,https://wx1.sinaimg.cn/large/6fa6f4e3ly1hprrp02ngij218g18g0yj.jpg,无,无,2024-05-16 23:21,南京理工大学超话,6,0,3
Oez9SCYM8,#不是本人# 如果它们也有表情  [组图共3张] 原图 ,,"http://ww1.sinaimg.cn/large/6fa6f4e3ly1hprbim35e2j211u1dnazq.jpg,http://ww3.sinaimg.cn/large/6fa6f4e3ly1hprbiot506j21og1k4hdt.jpg,http://ww4.sinaimg.cn/large/6fa6f4e3ly1hprbitprfjj22c02mdu0y.jpg",无,无,2024-05-16 18:00,无,6,0,0
OexAv2ZwB,#南理随手拍# 绿树成荫夏日长，清风徐来心自凉。长凳静卧树荫下，独享一隅好时光。（图源：南京理工大学新媒体中心摄影部）  原图 ,,https://wx3.sinaimg.cn/large/6fa6f4e3ly1hprbhn0llgj21un18gx6p.jpg,无,无,2024-05-16 14:00,无,5,1,1
OevEO9eSb,#南京理工大学[超话]##顺理晨章# 🗓️𝑴𝒂𝒚¹⁶.早安☀️命定的局限尽可永在，不屈的挑战却不可须臾或缺。以积极向上的心态，迎接每一个黎明，珍惜每一份机遇。努力拓展自己的视野，不断提升自我。让我们在求知的道路上，继续勇往直前吧[打call]🔔理理提醒：近日校园里梧桐飞絮较多，出...全文 原图 ,,https://wx1.sinaimg.cn/large/6fa6f4e3ly1hpr2ytjcszj22c0340u0z.jpg,无,无,2024-05-16 09:05,南京理工大学超话,1,0,0
OerV9xoPl,#南京理工大学[超话]##晚安南理# 听到喜欢的歌，我们总是在耳边把它单曲循环。有时候，即使我们没有听歌，也会情不自禁地哼唱。今日睡前，大家和理理分享一下最近喜欢哼唱的歌吧[月亮]晚安😴  原图 ,,https://wx1.sinaimg.cn/large/6fa6f4e3ly1hpqkczy8qmj218g18gjwv.jpg,无,无,2024-05-15 23:35,南京理工大学超话,2,0,0
OeqJiwhU8,#南理人物# 从南理工到西藏，他在雪域高原保障国家数据安全。在祖国最需要的地方，他将自己投身到火热的基层实践中，以优秀的业务水平、出色的专业技能、忠诚担当的奉献精神，助力西部建设和乡村振兴，他就是电子工程与光电技术学院的齐世山。下面随理理一起走进他的故事...全文 ,,无,无,无,2024-05-15 20:33,无,11,0,0
OeqhHo0Mh,#南京理工大学[超话]##E=mc^2# 进入炎炎夏日，气温逐渐升高。不正确的降温行为可能会伤害身体，得不偿失，下面理理来讲讲如何合理避暑，科学纳凉[并不简单]👚合理着装：夏日里，穿着轻薄、透气的衣物是最佳选择。棉质和其他透气性良好的材料可以帮助身体更好地散热，避免过度出汗。同时，浅色衣物...全文 ,,无,无,无,2024-05-15 19:25,南京理工大学超话,3,0,0
OeplplZPt,#南京理工大学[超话]##这餐有理了# 今日美食分享——卤煮卤煮咸淡刚刚好，炸豆腐吸足了汤汁，肠肥而不腻，肉烂而不糙，火烧透而不粘，汤浓香醇厚，一大碗下去，别提多过瘾了！每一口都是味蕾的极大享受[馋嘴]快来和理理一起品尝吧 📍坐标：兰杉苑一楼   原图 ,,https://wx4.sinaimg.cn/large/6fa6f4e3ly1hpqb35982xj210b10bk9e.jpg,无,无,2024-05-15 17:01,南京理工大学超话,5,0,0
Oen4LcJXV,#南理通知# 关于2024年同等学力全国统考期间第二教学楼封楼通知  原图 ,,https://wx1.sinaimg.cn/large/6fa6f4e3ly1hpq12m13m6j20zk1fkn1f.jpg,无,无,2024-05-15 11:15,无,3,0,0
OemptkIvC,#交大128周年#唐山溯源，天府承继；风霜砥砺，薪火相传。铁龙腾飞，科技创新，铸就辉煌；文脉绵长，人文荟萃，培育英才。巴山蜀地育桃李，竢实扬华志远大。百廿八载展新容，自强不息向前行！@南京理工大学 祝@西南交通大学 128周年生日快乐！ 愿两校友谊长存，一起做更好的大学！  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/6fa6f4e3ly1hppy1isxjwj21kw11x7nd.jpg,http://ww2.sinaimg.cn/large/6fa6f4e3ly1hppy1jd1ahj218g1n9k6g.jpg,http://ww3.sinaimg.cn/large/6fa6f4e3ly1hppy1jx2usj21x118gwtw.jpg,http://ww4.sinaimg.cn/large/6fa6f4e3ly1hppy1i6hhxj20sf0sfgo8.jpg,http://ww4.sinaimg.cn/large/6fa6f4e3ly1hppy1ke6koj214f0pldkr.jpg,http://ww2.sinaimg.cn/large/6fa6f4e3ly1hppy1hnqx9j20hs0hsn3p.jpg,http://ww1.sinaimg.cn/large/6fa6f4e3ly1hppy1l3uukj218f1unhax.jpg,http://ww2.sinaimg.cn/large/6fa6f4e3ly1hppy1lw5vlj21uo18g7mm.jpg,http://ww2.sinaimg.cn/large/6fa6f4e3ly1hppy2181cij21td18g14o.jpg",无,无,2024-05-15 09:33,无,12,0,1
OelZXbntT,#南京理工大学[超话]##顺理晨章# 悟已往之不谏，知来者之可追。过去了的事情已经过去了，是无法挽留的。我们也不必太过在意，趁着还有时间和机会，把握住现在才是最重要的。NJUSTer们请用美好的心情开启新的一天吧[打call]  原图 ,,https://wx3.sinaimg.cn/large/6fa6f4e3ly1hppa6qgy8aj21mr18fhdt.jpg,无,无,2024-05-15 08:30,南京理工大学超话,9,1,0
OeiJluo7X,#南京理工大学[超话]##晚安南理# 忙碌的一天又结束啦～用一句话或者一个emoji总结你今日的心情吧[羞嗒嗒]快来评论区和理理分享一下！  原图 ,,https://wx2.sinaimg.cn/large/6fa6f4e3ly1hpphwct9vyj218g18gdlv.jpg,无,无,2024-05-15 00:11,南京理工大学超话,3,0,0
OehuFwg63,#南理新闻# 该门课程为今后从事机械工程相关的设计、制造、管理等工作的学生打下坚实的基础，能够培养学生具备“做得汽车、造得飞船、创造新机械”的基本能力和素养。接下来，让我们一起走进“机械设计基础”。 金课育英才丨这门课，让你“灵机三动”！  ,,无,无,无,2024-05-14 21:02,无,2,1,0
OegdNoeDc,#不是本人# 最近阳光☀毒辣，大家要注意防晒呀～  原图 ,,https://wx1.sinaimg.cn/large/6fa6f4e3ly1hpp6tm3t2vj20zk1be1hh.jpg,无,无,2024-05-14 17:48,无,4,0,0
OeeenmIXY,#想把我唱给理听# 今日分享歌曲：#巡光[音乐]#“只要你   目光是瞄准月亮   迷失过又有何妨   在星辰之间流浪   也不负这场勇往”我们未必光芒万丈，但应始终温暖有光，勇敢前进探索，穿过层云叠嶂，绽放锐利锋芒[心]  原图 ,,https://wx3.sinaimg.cn/large/6fa6f4e3ly1hpoy0yfplxj20hs0updj5.jpg,无,无,2024-05-14 12:44,无,3,0,0
Oed9vjOjg,#南京理工大学[超话]##顺理晨章# 少年当有凌云志，万里长空竞风流。奋发向上的少年，当养浩然之气，携凌云之志，赴星河之约，上九天揽月。如此，才算不负韶华，亦不负时代。新的一天，NJUSTer们加油！！！  原图 ,,https://wx2.sinaimg.cn/large/6fa6f4e3ly1hpot9qtvurj21uo18g4qp.jpg,无,无,2024-05-14 09:59,南京理工大学超话,6,0,0
Oe92xcv91,#南京理工大学[超话]##晚安南理#睡前小调查[送花花]一朵花，一首歌，一个微笑，生活中的每一个小确幸，都充满了治愈力量。NJUSTers最近有遇到被治愈的瞬间吗在评论区和理理一起分享吧  原图 ,,https://wx2.sinaimg.cn/large/6fa6f4e3ly1hpob48167fj218g18gafd.jpg,无,无,2024-05-13 23:31,南京理工大学超话,2,0,0
Oe4y7i23i,#南京理工大学[超话]##E＝mc^2#理理小课堂[我想开了]NJUSTers最近有没有被梧桐树上的梧桐絮干扰到呢？和理理一起了解一下吧梧桐絮，锦葵科梧桐属植物，但其实这些飞絮的始作俑者并不是真正的“梧桐”，而是被称作“英国梧桐”或者“法国梧桐”的二球悬铃木。飞絮来源有两种：1.三月、四月...全文 ,,无,无,无,2024-05-13 12:05,南京理工大学超话,42,0,1
Oe3a77KuQ,#南京理工大学[超话]##顺理晨章# 🗓𝑴𝒂𝒚¹³.早安🌥首夏犹清和，芳草亦未歇。初夏的天气清爽和煦，芳草的生长还未停歇。在这样的季节里，NJUSTers要保持积极的心态，继续前行[努力]  原图 ,,https://wx1.sinaimg.cn/large/6fa6f4e3ly1hpnl61k7uxj21410u079o.jpg,无,无,2024-05-13 08:33,南京理工大学超话,3,0,3
