微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
OatuWogXT,【再夺一金！#跳水梦之队1天4金#】2024世界泳联跳水世界杯总决赛正在陕西西安举行。今晚的混合团体赛中，陈艺文/杨昊/陈芋汐/王宗源组成的中国队，以四轮6跳总分500.75分的成绩夺冠。#跳水梦之队开启金牌收割模式#，首个比赛日已收获4枚金牌！点赞祝贺，为运动健儿加油！ 央视新闻的微博视频  ,,无,"https://f.video.weibocdn.com/o0/BoHjolnHlx08ed3LXCis010412026Hp10E010.mp4?label=mp4_hd&template=852x480.25.0&Expires=1713692979&ssig=qugMIO3Tyf&KID=unistore,video",无,2024-04-19 20:14,微博视频号,1420,162,465
OatoYap6T,【#真的会被气出乳腺癌吗#？直播了解！】乳腺癌是女性常见的恶性肿瘤之一。乳腺癌的诱因有哪些？有人常说“气到胸疼”，情绪和乳腺癌有关吗？#体检查出乳腺结节该咋办#？乳腺增生需要治疗吗？如何自查乳腺健康？ @央视新闻 《医学公开课》特邀天津医科大学肿瘤医院专家，带来乳腺肿瘤防治防治“秘籍”...全文 ,,无,"https://live.video.weibocdn.com/8cb2dc16-e8eb-4ec0-a01c-fcd3e4fe141f_index.m3u8?Expires=1713692982&ssig=tPROmxZkbD&KID=unistore,video",无,2024-04-19 20:00,微博直播,510,155,119
OatlOynob,#信息支援部队是支什么样的力量#【#国防部谈信息支援部队成立#：信息支援部队是全新打造的战略性兵种】今天，中国人民解放军信息支援部队成立大会在北京八一大楼隆重举行。国防部新闻局局长、国防部新闻发言人吴谦大校，就会议有关内容回答记者提问时表示：调整组建信息支援部队，是党中央和中央军委...全文 原图 ,,https://wx2.sinaimg.cn/large/002TLsr9ly1howdx5g4cyj60dw0dwgs302.jpg,无,无,2024-04-19 19:52,微博网页版,3401,574,382
OatbKaZ7D,【#大熊猫吃笋整出了扛炮筒的架势#】熊猫：#我吃得很少一根竹笋就够了#不多说了，请看VCR！（视频/南山竹海大熊猫） 央视新闻的微博视频  ,,无,"https://f.video.weibocdn.com/o0/YslqxvtIlx08ed0rr5LW01041200w6nU0E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713692986&ssig=RWdeD6AU1p&KID=unistore,video",无,2024-04-19 19:27,微博视频号,15679,1775,2248
OasXdcwDL,#中国人民解放军信息支援部队成立#【#习近平向信息支援部队授予军旗致训词#】中国人民解放军信息支援部队成立大会今天在北京八一大楼隆重举行。中共中央总书记、国家主席、中央军委主席习近平向信息支援部队授予军旗并致训词，代表党中央和中央军委向信息支援部队全体官兵致以热烈祝贺。他强调，要贯彻...全文 ,,无,无,无,2024-04-19 18:51,微博视频号,6062,973,580
OasOvjwIO,#云南泼水节上的爸妈玩到忘崽#【可太忙了！#民警泼水节1小时捡8个娃36部手机#】“谁家的小朋友？！”近日，云南西双版纳勐腊县泼水节热闹非凡。不过，这可忙坏了勐腊边境派出所的警察。据悉，民警们1小时“捡”了8个娃、36部手机通过不懈努力，娃们成功回到家人身边，手机也归原主。为...全文 ,,无,"https://f.video.weibocdn.com/o0/e57N3uIklx08ecWybcDK01041200bVQv0E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713693001&ssig=dB3IN3zEDX&KID=unistore,video",无,2024-04-19 18:30,微博视频号,1657,113,282
OasB5c8vI,【祝贺！#王宗源龙道一跳水世界杯夺冠#】今天，在陕西西安进行的2024世界泳联跳水世界杯总决赛中，中国组合@Diving王宗源 /@Diving龙道一 获得男子双人3米跳板比赛冠军。#跳水梦之队开启金牌收割模式#，已收获3枚金牌！太棒！  [组图共9张] 原图 ,,"http://ww3.sinaimg.cn/large/002TLsr9ly1howe1mmx9mj60iz0sg7eo02.jpg,http://ww4.sinaimg.cn/large/002TLsr9ly1howe1mmgbhj60sg0izjwk02.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1howe1mmtxtj60sg0izwki02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1howe1moqvfj60sg0izn3502.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1howe1mn32uj60sg0iz46502.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1howe1mmesmj60sg0izq7x02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1howe1mmmr8j60iz0sgtf302.jpg,http://ww4.sinaimg.cn/large/002TLsr9ly1howaiyknyfj61ec0s2ke802.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1howaiymkstj61f60sox6g02.jpg",无,无,2024-04-19 17:57,微博网页版,1010,104,269
OasqYsNZI,【#外交部回应美一票否决巴勒斯坦入联#：#中方坚定支持巴勒斯坦入联#】当地时间18日，#巴勒斯坦入联申请遭美一票否决#。今天，中国外交部发言人林剑表示：独立建国是巴勒斯坦人民几代人的夙愿，正式加入联合国是这一历史进程的关键一步。早在2011年，巴勒斯坦就提出了申请，当时就是由于美国的反对，安...全文 ,,无,无,无,2024-04-19 17:32,微博视频号,972,138,169
Oas5GDOSK,#这些字认识一半算厉害#【#甲骨文版你画我猜#[上课了]快来试试你能答对几道！】甲骨文是汉字的源头。其中，有不少单字是象形而来，意思却让人万万想不到。它们有的活脱脱是个憨态可掬的“喵星人”，有的像极了王冠，还有的仿佛是在踩着滑板滑行……这些都是什么字？不认识的，默默转走~...全文 [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/002TLsr9ly1how87vg490j60u026xb2a02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1how87v1igdj60u026xq6s02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1how87w1mvoj60u029phdu02.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1how87w16buj60u029phdu02.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1how87vgyh4j60u029phdu02.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1how87vsvscj60u029phdu02.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1how87w1ssnj60u029pkjm02.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1how87vmn6aj60u029phdu02.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1how87vtestj60u029pe8202.jpg",无,无,2024-04-19 16:39,微博网页版,1142,458,409
OarQ1z6qc,【#北京半马比赛调查处理结果公布#：#取消何杰等4人北京半马成绩#】今天，@北京国际长跑节-北京半程马拉松 组委会发布通报：4月14日，北京半程马拉松在北京举办，男子组比赛结果引发质疑。本届赛事筹办中，经特步公司推荐，中奥路跑公司定向邀请了28名国内外运动员作为特邀运动员参赛（其中包括何杰和4...全文 原图 ,,https://wx2.sinaimg.cn/large/002TLsr9ly1how78fzkygj60u022ih6y02.jpg,无,无,2024-04-19 16:01,微博网页版,2993,425,783
Oarpw3J0O,#谷雨节气也是联合国中文日#【#周深在联合国唱响和平颂#】“愿风中不再飘来硝烟和眼泪，愿孩子拥有黎明。希望生生不息，爱是永恒旋律。”18日，联合国举行第十五届中文日庆祝活动。联合国中国书会牵头举办主题为“载言载乐 和合共生”的交流讨论会，@卡布叻_周深 受邀出席并献唱歌曲《和平颂》↓↓...全文 ,,无,"https://f.video.weibocdn.com/o0/7bxwJexFlx08ecHOSIBG01041200fEJt0E010.mp4?label=mp4_hd&template=540x848.24.0&Expires=1713693017&ssig=cum3jO5gPQ&KID=unistore,video",无,2024-04-19 14:56,微博视频号,73700,11663,4742
Oar8ueWeu,【直播关注！#伊以局势最新进展#】据多家媒体报道，伊朗、伊拉克、叙利亚等地今天传出爆炸声。据以色列陆军广播电台，#以色列官员证实对伊朗发动袭击#。伊媒则表示，#伊朗部分地区启动防空活动#，目前尚未收到空袭造成的爆炸或撞击报告，伊斯法罕省各类重要地点和设施都处在安全状态。伊朗、以色列、叙...全文 ,,无,无,无,2024-04-19 14:14,微博直播,3154,283,594
OaqYTqqWg,#面包车自燃幼儿园老师徒手拖走旁边车#【#幼儿园外起火一下子冲出20多个幼师#】近日，云南文山一小区内，一辆面包车发生自燃。小区旁幼儿园的老师们看到后，提着灭火器赶来灭火。20多名老师兵分三路，一组用灭火器灭火，一组将周围车辆挪开，还有老师用扩音器提醒附近居民暂时不要出门。很快，明火...全文 ,,无,无,无,2024-04-19 13:50,微博视频号,13067,513,627
OaqEyeH7j,#总台深度调查基层乱摊派问题#【层层摊派吃不消！#为完成任务村支书1人办20张营业执照#】据@中国之声 ：近日，多位山西大同阳高县的基层干部向总台记者反映，当地在落实“市场主体倍增”计划过程中，存在严重造假现象。2022年4月起，阳高县有了“市场主体倍增”任务，并推行简易注销，提供免费帮办代...全文 [组图共7张] 原图 ,,无,无,无,2024-04-19 13:00,微博网页版,1179,174,327
OaquVm8Es,【金牌+1！#练俊杰杨昊跳水世界杯夺冠#】今天，在陕西西安进行的2024世界泳联跳水世界杯总决赛中，中国组合练俊杰/杨昊获得男子双人10米跳台比赛冠军。稍早前的女子双人10米跳台比赛中，陈芋汐/全红婵获得冠军。祝贺！#跳水梦之队开启金牌收割模式#  [组图共9张] 原图 ,,无,无,无,2024-04-19 12:36,微博网页版,1480,183,447
微博id,微博正文,头条文章url,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
Ob2KZfyhd,【#古籍修复师如何焕新百年残卷#？看直播！】今天是世界读书日，@央视新闻 带你走进杭州国家版本馆，体验雕版印刷技艺，赏中华版本之美；到陕西省图书馆高新馆区，追溯汉字起源与发展；探访山西省图书馆古籍修复中心，看古籍修复师如何“妙手回春”，将百年残卷“焕新生”。戳↓一起感受书籍的力量！...全文 ,,无,无,无,2024-04-23 14:00,微博直播,129,26,75
Ob2yBDBRH,【独家视频丨#习近平在重庆考察调研#】4月22日至23日，习近平总书记在重庆市考察调研。他先后来到重庆国际物流枢纽园区、九龙坡区谢家湾街道民主村社区、重庆市数字化城市运行和治理中心，了解当地加快建设西部陆海新通道、实施城市更新和保障改善民生、提高城市治理现代化水平等情况。...全文 ,,无,无,无,2024-04-23 13:30,微博视频号,773,128,121
Ob2wODXAT,【直播打卡！#人民海军举行舰艇开放活动#】今天，#人民海军75周岁#生日。人民海军举行舰艇开放活动，在主会场青岛共有6艘军舰，供游客参观。活动现场设置了“特色科目展示体验区”“打卡点盖章留念区”“军乐表演区”等区域。戳直播↓祝福人民海军！（总台记者王紫娇）  央视新闻的微博视频  ,,无,"https://live.video.weibocdn.com/107611ee-23c7-4890-b0aa-0f6862939973_index.m3u8?Expires=1713857171&ssig=c%2BXX8PsnlW&KID=unistore,video",无,2024-04-23 13:25,微博直播,355,82,128
Ob2cmcRed,【#为救人截肢的搜救犬重返训练场#】云南搜救犬“昆兰”，在昭通山体滑坡现场执行任务时，不幸受伤，造成伤口溃烂，不得已进行截肢手术。如今，#截肢搜救犬有了一条飞毛腿#，装上定制假肢。“昆兰”走路更加顺畅，还能参与日常训练。感谢你的勇敢与坚强，加油！ （云南消防）...全文 ,,无,"https://f.video.weibocdn.com/o0/VTk5XP0plx08eiVJZOKs01041200CIwL0E010.mp4?label=mp4_hd&template=540x960.24.0&Expires=1713857174&ssig=QBS9Q7b0iL&KID=unistore,video",无,2024-04-23 12:35,微博视频号,2158,206,424
Ob1SLqGt2,#马来西亚直升机相撞10人死亡#【#马来西亚2架直升机相撞#】据马来西亚当地媒体报道，今天在该国红土坎地区举行的海军建军日彩排活动中，两架直升机在空中相撞后坠毁，导致10人死亡。（总台记者闫术）马来西亚发生直升机相撞事故 致多人伤亡 央视新闻的微博视频  ,,无,无,无,2024-04-23 11:46,微博视频号,603,140,250
Ob1P2DPTi,#全国首例AI声音侵权案一审宣判#【#自己声音被AI化出售获赔25万元#】今天上午，北京互联网法院对全国首例“AI声音侵权案”进行一审宣判，认定作为配音师的原告，其声音权益及于案涉AI声音，被告方使用原告声音、开发案涉AI文本转语音产品未获得合法授权，构成侵权，书面赔礼道歉，并赔偿原告各项损失25...全文 原图 ,,https://wx2.sinaimg.cn/large/002TLsr9ly1hp0m3e318yj60dw0dwgs302.jpg,无,无,2024-04-23 11:37,微博网页版,1693,948,214
Ob1Kf6r7K,【#我国人均阅读纸质书4.75本#】#我国人均每天接触手机106.52分钟#第21次全国国民阅读调查结果显示：2023年，我国成年国民①人均纸质图书阅读量为4.75本，人均电子书阅读量为3.40本；②人均每天读纸质书时间为23.38分钟，人均每天手机接触时长为106.52分钟；③听书和视频讲书成新选择，36.3%的...全文 原图 ,,https://wx3.sinaimg.cn/large/002TLsr9ly1hp0lrcsi6qj60dw0dwgs302.jpg,无,无,2024-04-23 11:25,微博网页版,501,142,233
Ob1FTh6eE,【注意安全！#深圳多区升级暴雨红色预警#】#深圳已进入暴雨防御状态# 过去3小时，深圳罗湖区、南山区、福田区、宝安区、光明区、龙华区和龙岗区（横岗、布吉、坂田、南湾、平湖、吉华街道）累计雨量已达暴雨到大暴雨，预计强降雨还将持续2-3小时，深圳市气象台今日11时00分将上述区域升级为暴雨红色预...全文 [组图共9张] 原图 ,,"http://ww1.sinaimg.cn/large/002TLsr9ly1hp0lf823o2j60dw0dwgs302.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1hp0llfjm2lj62c0340u0x02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0llfsivsj63402c04qr02.jpg,http://ww4.sinaimg.cn/large/002TLsr9ly1hp0llg6astj64eo3b04qr02.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1hp0llfhg7uj62402tchdt02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0llf1utrj61400u00vk02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0llfd49pj62yo2001kx02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0llxo9poj63402c0npe02.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1hp0lo64lqvj64eo3b0kjq02.jpg",无,无,2024-04-23 11:15,微博网页版,1275,361,422
Ob1BGo5ia,【#深圳已进入暴雨防御状态##深圳暴雨预警升级为橙色#】过去3小时，深圳全市累计雨量已达暴雨，预计强降雨还将持续2-3小时。深圳市气象台今日10时47分将全市升级为暴雨橙色预警信号，全市进入暴雨防御状态。提醒大家，远离低洼易涝等危险区域，注意防御暴雨可能引发的局部内涝、山洪、滑坡、泥石流等灾...全文 [组图共3张] 原图 ,,"http://ww3.sinaimg.cn/large/002TLsr9ly1hp0lew92gzj60u01hce3u02.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1hp0lew3vptj60u01hc79e02.jpg,http://ww4.sinaimg.cn/large/002TLsr9ly1hp0lewooosj60qa8c81l002.jpg",无,无,2024-04-23 11:04,微博网页版,341,84,130
Ob1iyhPXQ,【#咱们海军装备昵称是满满安全感# 转发！祝福人民海军！】三舰客、中华神盾、带刀侍卫、空中飞鲨、水下蓝鲸、和平方舟，上天入海、纵横驰骋，这就是人民海军！今天，#人民海军75周岁#，一起发条微博，生日快乐！  [组图共12张] 原图 ,,"http://ww2.sinaimg.cn/large/002TLsr9ly1hp0jrjgflmj60u01hc7wh02.jpg,http://ww2.sinaimg.cn/large/002TLsr9ly1hp0jriypkhj60u01hc4qp02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0jrj95tbj60u01hc4qp02.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1hp0jrj2np6j60u01hc4qp02.jpg,http://ww4.sinaimg.cn/large/002TLsr9ly1hp0jrj0ws0j60u01hc1kx02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0jriz0q3j60u01hc4qp02.jpg,http://ww4.sinaimg.cn/large/002TLsr9ly1hp0jrj1eg6j60u01hc1kx02.jpg,http://ww4.sinaimg.cn/large/002TLsr9ly1hp0jrj2pzyj60u01hc1kx02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0jrj9s2tj60u01hc1kx02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0jrj7zi2j60u01hc4qp02.jpg,http://ww3.sinaimg.cn/large/002TLsr9ly1hp0jrj1oh1j60u01hc1kx02.jpg,http://ww1.sinaimg.cn/large/002TLsr9ly1hp0jrj8l4ij60u01hc1kx02.jpg",无,无,2024-04-23 10:17,微博网页版,1989,910,546
